type,category,date,title,review,star
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20201004,아빠선물드렸는데 굿이라고,아빠선물드렸는데 굿이라고,평점5
SK매직 MWO-20MC9,별점,20210125,배송이 생각보다 늦었에요..,배송이 생각보다 늦었에요..,평점3
SK매직 MWO-20MC9,별점,20210104,깔끔하고 이뻐요 잘쓸게요,깔끔하고 이뻐요 잘쓸게요,평점5
SK매직 MWO-20MC9,별점,20210107,저렴하고 제품도 괜찮네요.,저렴하고 제품도 괜찮네요.,평점4
SK매직 MWO-20MC9,별점,20210108,디자인 좋고 가성비 좋아요,디자인 좋고 가성비 좋아요,평점4
SK매직 MWO-20MC9,별점,20200904,예뻐요~깔끔하고 괜찮아요,예뻐요~깔끔하고 괜찮아요,평점5
SK매직 MWO-20MC9,별점,20200916,디자인 깔끔하고 좋습니다,디자인 깔끔하고 좋습니다,평점5
SK매직 MWO-20MC9,별점,20200928,컴팩트하니 좋네요요.^^,컴팩트하니 좋네요요.^^,평점5
SK매직 MWO-20MC9,별점,20210128,항상 잘 쓰고 있습니다.,항상 잘 쓰고 있습니다.,평점4
SK매직 MWO-20MC9,별점,20200913,세련돼 보이고 좋아요,세련돼 보이고 좋아요,평점5
SK매직 MWO-20MC9,별점,20210111,가격대비 만족합니다.,가격대비 만족합니다.,평점5
SK매직 MWO-20MC9,별점,20210113,깔끔하네요..잘쓸게요,깔끔하네요..잘쓸게요,평점3
SK매직 MWO-20MC9,별점,20210115,저렴하고 만족합니다,저렴하고 만족합니다,평점4
SK매직 MWO-20MC9,별점,20210115,좋아요 굿굿 깔끔~,좋아요 굿굿 깔끔~,평점5
SK매직 MWO-20MC9,별점,20210122,잘. 쓰고있어...^^,잘. 쓰고있어...^^,평점5
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20201004,아빠선물드렸는데 굿이라고,아빠선물드렸는데 굿이라고,평점5
SK매직 MWO-20MC9,별점,20210125,배송이 생각보다 늦었에요..,배송이 생각보다 늦었에요..,평점3
SK매직 MWO-20MC9,별점,20210104,깔끔하고 이뻐요 잘쓸게요,깔끔하고 이뻐요 잘쓸게요,평점5
SK매직 MWO-20MC9,별점,20210107,저렴하고 제품도 괜찮네요.,저렴하고 제품도 괜찮네요.,평점4
SK매직 MWO-20MC9,별점,20210108,디자인 좋고 가성비 좋아요,디자인 좋고 가성비 좋아요,평점4
SK매직 MWO-20MC9,별점,20200904,예뻐요~깔끔하고 괜찮아요,예뻐요~깔끔하고 괜찮아요,평점5
SK매직 MWO-20MC9,별점,20200916,디자인 깔끔하고 좋습니다,디자인 깔끔하고 좋습니다,평점5
SK매직 MWO-20MC9,별점,20200928,컴팩트하니 좋네요요.^^,컴팩트하니 좋네요요.^^,평점5
SK매직 MWO-20MC9,별점,20210128,항상 잘 쓰고 있습니다.,항상 잘 쓰고 있습니다.,평점4
SK매직 MWO-20MC9,별점,20200913,세련돼 보이고 좋아요,세련돼 보이고 좋아요,평점5
SK매직 MWO-20MC9,별점,20210111,가격대비 만족합니다.,가격대비 만족합니다.,평점5
SK매직 MWO-20MC9,별점,20210113,깔끔하네요..잘쓸게요,깔끔하네요..잘쓸게요,평점3
SK매직 MWO-20MC9,별점,20210115,저렴하고 만족합니다,저렴하고 만족합니다,평점4
SK매직 MWO-20MC9,별점,20210115,좋아요 굿굿 깔끔~,좋아요 굿굿 깔끔~,평점5
SK매직 MWO-20MC9,별점,20210122,잘. 쓰고있어...^^,잘. 쓰고있어...^^,평점5
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20201004,아빠선물드렸는데 굿이라고,아빠선물드렸는데 굿이라고,평점5
SK매직 MWO-20MC9,별점,20210125,배송이 생각보다 늦었에요..,배송이 생각보다 늦었에요..,평점3
SK매직 MWO-20MC9,별점,20210104,깔끔하고 이뻐요 잘쓸게요,깔끔하고 이뻐요 잘쓸게요,평점5
SK매직 MWO-20MC9,별점,20210107,저렴하고 제품도 괜찮네요.,저렴하고 제품도 괜찮네요.,평점4
SK매직 MWO-20MC9,별점,20210108,디자인 좋고 가성비 좋아요,디자인 좋고 가성비 좋아요,평점4
SK매직 MWO-20MC9,별점,20200904,예뻐요~깔끔하고 괜찮아요,예뻐요~깔끔하고 괜찮아요,평점5
SK매직 MWO-20MC9,별점,20200916,디자인 깔끔하고 좋습니다,디자인 깔끔하고 좋습니다,평점5
SK매직 MWO-20MC9,별점,20200928,컴팩트하니 좋네요요.^^,컴팩트하니 좋네요요.^^,평점5
SK매직 MWO-20MC9,별점,20210128,항상 잘 쓰고 있습니다.,항상 잘 쓰고 있습니다.,평점4
SK매직 MWO-20MC9,별점,20200913,세련돼 보이고 좋아요,세련돼 보이고 좋아요,평점5
SK매직 MWO-20MC9,별점,20210111,가격대비 만족합니다.,가격대비 만족합니다.,평점5
SK매직 MWO-20MC9,별점,20210113,깔끔하네요..잘쓸게요,깔끔하네요..잘쓸게요,평점3
SK매직 MWO-20MC9,별점,20210115,저렴하고 만족합니다,저렴하고 만족합니다,평점4
SK매직 MWO-20MC9,별점,20210115,좋아요 굿굿 깔끔~,좋아요 굿굿 깔끔~,평점5
SK매직 MWO-20MC9,별점,20210122,잘. 쓰고있어...^^,잘. 쓰고있어...^^,평점5
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20201004,아빠선물드렸는데 굿이라고,아빠선물드렸는데 굿이라고,평점5
SK매직 MWO-20MC9,별점,20210125,배송이 생각보다 늦었에요..,배송이 생각보다 늦었에요..,평점3
SK매직 MWO-20MC9,별점,20210104,깔끔하고 이뻐요 잘쓸게요,깔끔하고 이뻐요 잘쓸게요,평점5
SK매직 MWO-20MC9,별점,20210107,저렴하고 제품도 괜찮네요.,저렴하고 제품도 괜찮네요.,평점4
SK매직 MWO-20MC9,별점,20210108,디자인 좋고 가성비 좋아요,디자인 좋고 가성비 좋아요,평점4
SK매직 MWO-20MC9,별점,20200904,예뻐요~깔끔하고 괜찮아요,예뻐요~깔끔하고 괜찮아요,평점5
SK매직 MWO-20MC9,별점,20200916,디자인 깔끔하고 좋습니다,디자인 깔끔하고 좋습니다,평점5
SK매직 MWO-20MC9,별점,20200928,컴팩트하니 좋네요요.^^,컴팩트하니 좋네요요.^^,평점5
SK매직 MWO-20MC9,별점,20210128,항상 잘 쓰고 있습니다.,항상 잘 쓰고 있습니다.,평점4
SK매직 MWO-20MC9,별점,20200913,세련돼 보이고 좋아요,세련돼 보이고 좋아요,평점5
SK매직 MWO-20MC9,별점,20210111,가격대비 만족합니다.,가격대비 만족합니다.,평점5
SK매직 MWO-20MC9,별점,20210113,깔끔하네요..잘쓸게요,깔끔하네요..잘쓸게요,평점3
SK매직 MWO-20MC9,별점,20210115,저렴하고 만족합니다,저렴하고 만족합니다,평점4
SK매직 MWO-20MC9,별점,20210115,좋아요 굿굿 깔끔~,좋아요 굿굿 깔끔~,평점5
SK매직 MWO-20MC9,별점,20210122,잘. 쓰고있어...^^,잘. 쓰고있어...^^,평점5
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20201004,아빠선물드렸는데 굿이라고,아빠선물드렸는데 굿이라고,평점5
SK매직 MWO-20MC9,별점,20210125,배송이 생각보다 늦었에요..,배송이 생각보다 늦었에요..,평점3
SK매직 MWO-20MC9,별점,20210104,깔끔하고 이뻐요 잘쓸게요,깔끔하고 이뻐요 잘쓸게요,평점5
SK매직 MWO-20MC9,별점,20210107,저렴하고 제품도 괜찮네요.,저렴하고 제품도 괜찮네요.,평점4
SK매직 MWO-20MC9,별점,20210108,디자인 좋고 가성비 좋아요,디자인 좋고 가성비 좋아요,평점4
SK매직 MWO-20MC9,별점,20200904,예뻐요~깔끔하고 괜찮아요,예뻐요~깔끔하고 괜찮아요,평점5
SK매직 MWO-20MC9,별점,20200916,디자인 깔끔하고 좋습니다,디자인 깔끔하고 좋습니다,평점5
SK매직 MWO-20MC9,별점,20200928,컴팩트하니 좋네요요.^^,컴팩트하니 좋네요요.^^,평점5
SK매직 MWO-20MC9,별점,20210128,항상 잘 쓰고 있습니다.,항상 잘 쓰고 있습니다.,평점4
SK매직 MWO-20MC9,별점,20200913,세련돼 보이고 좋아요,세련돼 보이고 좋아요,평점5
SK매직 MWO-20MC9,별점,20210111,가격대비 만족합니다.,가격대비 만족합니다.,평점5
SK매직 MWO-20MC9,별점,20210113,깔끔하네요..잘쓸게요,깔끔하네요..잘쓸게요,평점3
SK매직 MWO-20MC9,별점,20210115,저렴하고 만족합니다,저렴하고 만족합니다,평점4
SK매직 MWO-20MC9,별점,20210115,좋아요 굿굿 깔끔~,좋아요 굿굿 깔끔~,평점5
SK매직 MWO-20MC9,별점,20210122,잘. 쓰고있어...^^,잘. 쓰고있어...^^,평점5
SK매직 MWO-20MC9,별점,20210124,가격대비 가성비 참 좋습니다. 추천합니다.디자인...,"가격대비 가성비 참 좋습니다. 추천합니다.

디자인도 이뻐요~",평점5
SK매직 MWO-20MC9,별점,20210105,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,생각보다 작고 당연히 문 열면 불이 들어오는건줄 알았는데 그건 아니더라구요 그래두 사용하기 간편하구 좋아요,평점5
SK매직 MWO-20MC9,별점,20200831,사무실에서 사용하려고 구매했어요.버튼이 돌리는 형식이라 살짝 아쉽긴한데가격대비 성능도 좋고 디자인도 괜찮아요마음에 들어요~,"사무실에서 사용하려고 구매했어요.
버튼이 돌리는 형식이라 살짝 아쉽긴한데
가격대비 성능도 좋고 디자인도 괜찮아요
마음에 들어요~",평점5
SK매직 MWO-20MC9,별점,20201102,조아요조아요조아요조야ㆍ요조,조아요조아요조아요조야ㆍ요조,평점3
SK매직 MWO-20MC9,별점,20201230,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,아직 사용은 안해봤지만 왜관만 봤을때 깔끔하고 이뻐요~ 작은 탕비실에 놓기 사이즈 딱이네요.,평점5
SK매직 MWO-20MC9,별점,20200811,빠른 배송이 정말 마음에 듭니다.,빠른 배송이 정말 마음에 듭니다.,평점5
SK매직 MWO-20MC9,별점,20200816,선물했는데 맘에든다고 합니다 ~,선물했는데 맘에든다고 합니다 ~,평점5
SK매직 MWO-20MC9,별점,20201216,매우매우 만족합니다,매우매우 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201204,최고에요 좋아요 만족합니다,최고에요 좋아요 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201209,좋아요 잘 쓰고 있습니다^^7,좋아요 잘 쓰고 있습니다^^7,평점5
SK매직 MWO-20MC9,별점,20200806,배송빠르고 품질도 좋아요,배송빠르고 품질도 좋아요,평점5
SK매직 MWO-20MC9,별점,20201209,배송빠르고 좋아요 실속형,배송빠르고 좋아요 실속형,평점5
SK매직 MWO-20MC9,별점,20201118,색깔이쁘고 마음에 듭니다,색깔이쁘고 마음에 듭니다,평점4
SK매직 MWO-20MC9,별점,20200813,만족합니다 불편함없어요,"만족합니다
불편함없어요",평점5
SK매직 MWO-20MC9,별점,20201207,배송엄청빨라요! 좋네요!!,배송엄청빨라요! 좋네요!!,평점5
SK매직 MWO-20MC9,별점,20201208,부모님이 좋아라 하네요.,부모님이 좋아라 하네요.,평점5
SK매직 MWO-20MC9,별점,20200818,실용적이고 저렴합니다,실용적이고 저렴합니다,평점5
SK매직 MWO-20MC9,별점,20200811,배송 빨라요. 깔끔해요,배송 빨라요. 깔끔해요,평점5
SK매직 MWO-20MC9,별점,20200813,빠른 배송 맘에 드네요,빠른 배송 맘에 드네요,평점5
SK매직 MWO-20MC9,별점,20200809,에뻐서 마음에 듭니다,에뻐서 마음에 듭니다,평점5
SK매직 MWO-20MC9,별점,20201209,배송도 빠르고 예뻐요,배송도 빠르고 예뻐요,평점5
SK매직 MWO-20MC9,별점,20201212,잘사용하고있습니다~,잘사용하고있습니다~,평점5
SK매직 MWO-20MC9,별점,20200811,이쁘네요. 잘쓸께요.,이쁘네요. 잘쓸께요.,평점5
SK매직 MWO-20MC9,별점,20200813,컴팩트하니 좋아요.,컴팩트하니 좋아요.,평점4
SK매직 MWO-20MC9,별점,20201212,매우만족합니다~^^,매우만족합니다~^^,평점5
SK매직 MWO-20MC9,별점,20200811,빠른 배송이 정말 마음에 듭니다.,빠른 배송이 정말 마음에 듭니다.,평점5
SK매직 MWO-20MC9,별점,20200816,선물했는데 맘에든다고 합니다 ~,선물했는데 맘에든다고 합니다 ~,평점5
SK매직 MWO-20MC9,별점,20201216,매우매우 만족합니다,매우매우 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201204,최고에요 좋아요 만족합니다,최고에요 좋아요 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201209,좋아요 잘 쓰고 있습니다^^7,좋아요 잘 쓰고 있습니다^^7,평점5
SK매직 MWO-20MC9,별점,20200806,배송빠르고 품질도 좋아요,배송빠르고 품질도 좋아요,평점5
SK매직 MWO-20MC9,별점,20201209,배송빠르고 좋아요 실속형,배송빠르고 좋아요 실속형,평점5
SK매직 MWO-20MC9,별점,20201118,색깔이쁘고 마음에 듭니다,색깔이쁘고 마음에 듭니다,평점4
SK매직 MWO-20MC9,별점,20200813,만족합니다 불편함없어요,"만족합니다
불편함없어요",평점5
SK매직 MWO-20MC9,별점,20201207,배송엄청빨라요! 좋네요!!,배송엄청빨라요! 좋네요!!,평점5
SK매직 MWO-20MC9,별점,20201208,부모님이 좋아라 하네요.,부모님이 좋아라 하네요.,평점5
SK매직 MWO-20MC9,별점,20200818,실용적이고 저렴합니다,실용적이고 저렴합니다,평점5
SK매직 MWO-20MC9,별점,20200811,배송 빨라요. 깔끔해요,배송 빨라요. 깔끔해요,평점5
SK매직 MWO-20MC9,별점,20200813,빠른 배송 맘에 드네요,빠른 배송 맘에 드네요,평점5
SK매직 MWO-20MC9,별점,20200809,에뻐서 마음에 듭니다,에뻐서 마음에 듭니다,평점5
SK매직 MWO-20MC9,별점,20201209,배송도 빠르고 예뻐요,배송도 빠르고 예뻐요,평점5
SK매직 MWO-20MC9,별점,20201212,잘사용하고있습니다~,잘사용하고있습니다~,평점5
SK매직 MWO-20MC9,별점,20200811,이쁘네요. 잘쓸께요.,이쁘네요. 잘쓸께요.,평점5
SK매직 MWO-20MC9,별점,20200813,컴팩트하니 좋아요.,컴팩트하니 좋아요.,평점4
SK매직 MWO-20MC9,별점,20201212,매우만족합니다~^^,매우만족합니다~^^,평점5
SK매직 MWO-20MC9,별점,20200811,빠른 배송이 정말 마음에 듭니다.,빠른 배송이 정말 마음에 듭니다.,평점5
SK매직 MWO-20MC9,별점,20200816,선물했는데 맘에든다고 합니다 ~,선물했는데 맘에든다고 합니다 ~,평점5
SK매직 MWO-20MC9,별점,20201216,매우매우 만족합니다,매우매우 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201204,최고에요 좋아요 만족합니다,최고에요 좋아요 만족합니다,평점5
SK매직 MWO-20MC9,별점,20201209,좋아요 잘 쓰고 있습니다^^7,좋아요 잘 쓰고 있습니다^^7,평점5
SK매직 MWO-20MC9,별점,20200806,배송빠르고 품질도 좋아요,배송빠르고 품질도 좋아요,평점5
SK매직 MWO-20MC9,별점,20201209,배송빠르고 좋아요 실속형,배송빠르고 좋아요 실속형,평점5
SK매직 MWO-20MC9,별점,20201118,색깔이쁘고 마음에 듭니다,색깔이쁘고 마음에 듭니다,평점4
SK매직 MWO-20MC9,별점,20200813,만족합니다 불편함없어요,"만족합니다
불편함없어요",평점5
SK매직 MWO-20MC9,별점,20201207,배송엄청빨라요! 좋네요!!,배송엄청빨라요! 좋네요!!,평점5
SK매직 MWO-20MC9,별점,20201208,부모님이 좋아라 하네요.,부모님이 좋아라 하네요.,평점5
SK매직 MWO-20MC9,별점,20200818,실용적이고 저렴합니다,실용적이고 저렴합니다,평점5
SK매직 MWO-20MC9,별점,20200811,배송 빨라요. 깔끔해요,배송 빨라요. 깔끔해요,평점5
SK매직 MWO-20MC9,별점,20200813,빠른 배송 맘에 드네요,빠른 배송 맘에 드네요,평점5
SK매직 MWO-20MC9,별점,20200809,에뻐서 마음에 듭니다,에뻐서 마음에 듭니다,평점5
SK매직 MWO-20MC9,별점,20201209,배송도 빠르고 예뻐요,배송도 빠르고 예뻐요,평점5
SK매직 MWO-20MC9,별점,20201212,잘사용하고있습니다~,잘사용하고있습니다~,평점5
SK매직 MWO-20MC9,별점,20200811,이쁘네요. 잘쓸께요.,이쁘네요. 잘쓸께요.,평점5
